date,diluted_shares_m,sbc_pct_rev,insider_net_flow_m
2023-12-29,205.2,19.1,-35.0
2024-01-02,206.5,18.7,-95.0
2024-01-03,206.5,18.7,-95.0
2024-01-04,206.5,18.7,-95.0
2024-01-05,206.5,18.7,-95.0
2024-01-08,206.5,18.7,-95.0
2024-01-09,206.5,18.7,-95.0
2024-01-10,206.5,18.7,-95.0
2024-01-11,206.5,18.7,-95.0
2024-01-12,206.5,18.7,-95.0
2024-01-16,206.5,18.7,-95.0
2024-01-17,206.5,18.7,-95.0
2024-01-18,206.5,18.7,-95.0
2024-01-19,206.5,18.7,-95.0
2024-01-22,206.5,18.7,-95.0
2024-01-23,206.5,18.7,-95.0
2024-01-24,206.5,18.7,-95.0
2024-01-25,206.5,18.7,-95.0
2024-01-26,206.5,18.7,-95.0
2024-01-29,206.5,18.7,-95.0
2024-01-30,206.5,18.7,-95.0
2024-01-31,206.5,18.7,-95.0
2024-02-01,206.5,18.7,-95.0
2024-02-02,206.5,18.7,-95.0
2024-02-05,206.5,18.7,-95.0
2024-02-06,206.5,18.7,-95.0
2024-02-07,206.5,18.7,-95.0
2024-02-08,206.5,18.7,-95.0
2024-02-09,206.5,18.7,-95.0
2024-02-12,206.5,18.7,-95.0
2024-02-13,206.5,18.7,-95.0
2024-02-14,206.5,18.7,-95.0
2024-02-15,206.5,18.7,-95.0
2024-02-16,206.5,18.7,-95.0
2024-02-20,206.5,18.7,-95.0
2024-02-21,206.5,18.7,-95.0
2024-02-22,206.5,18.7,-95.0
2024-02-23,206.5,18.7,-95.0
2024-02-26,206.5,18.7,-95.0
2024-02-27,206.5,18.7,-95.0
2024-02-28,206.5,18.7,-95.0
2024-02-29,206.5,18.7,-95.0
2024-03-01,206.5,18.7,-95.0
2024-03-04,206.5,18.7,-95.0
2024-03-05,206.5,18.7,-95.0
2024-03-06,206.5,18.7,-95.0
2024-03-07,206.5,18.7,-95.0
2024-03-08,206.5,18.7,-95.0
2024-03-11,206.5,18.7,-95.0
2024-03-12,206.5,18.7,-95.0
2024-03-13,206.5,18.7,-95.0
2024-03-14,206.5,18.7,-95.0
2024-03-15,206.5,18.7,-95.0
2024-03-18,206.5,18.7,-95.0
2024-03-19,206.5,18.7,-95.0
2024-03-20,206.5,18.7,-95.0
2024-03-21,206.5,18.7,-95.0
2024-03-22,206.5,18.7,-95.0
2024-03-25,206.5,18.7,-95.0
2024-03-26,206.5,18.7,-95.0
2024-03-27,206.5,18.7,-95.0
2024-03-28,206.5,18.7,-95.0
2024-04-01,206.5,18.7,-95.0
2024-04-02,206.5,18.7,-95.0
2024-04-03,206.5,18.7,-95.0
2024-04-04,206.5,18.7,-95.0
2024-04-05,206.5,18.7,-95.0
2024-04-08,206.5,18.7,-95.0
2024-04-09,206.5,18.7,-95.0
2024-04-10,206.5,18.7,-95.0
2024-04-11,206.5,18.7,-95.0
2024-04-12,206.5,18.7,-95.0
2024-04-15,206.5,18.7,-95.0
2024-04-16,206.5,18.7,-95.0
2024-04-17,206.5,18.7,-95.0
2024-04-18,206.5,18.7,-95.0
2024-04-19,206.5,18.7,-95.0
2024-04-22,206.5,18.7,-95.0
2024-04-23,206.5,18.7,-95.0
2024-04-24,206.5,18.7,-95.0
2024-04-25,206.5,18.7,-95.0
2024-04-26,206.5,18.7,-95.0
2024-04-29,206.5,18.7,-95.0
2024-04-30,206.5,18.7,-95.0
2024-05-01,206.5,18.7,-95.0
2024-05-02,206.5,18.7,-95.0
2024-05-03,206.5,18.7,-95.0
2024-05-06,206.5,18.7,-95.0
2024-05-07,206.5,18.7,-95.0
2024-05-08,206.5,18.7,-95.0
2024-05-09,206.5,18.7,-95.0
2024-05-10,206.5,18.7,-95.0
2024-05-13,206.5,18.7,-95.0
2024-05-14,206.5,18.7,-95.0
2024-05-15,206.5,18.7,-95.0
2024-05-16,206.5,18.7,-95.0
2024-05-17,206.5,18.7,-95.0
2024-05-20,206.5,18.7,-95.0
2024-05-21,206.5,18.7,-95.0
2024-05-22,206.5,18.7,-95.0
2024-05-23,206.5,18.7,-95.0
2024-05-24,206.5,18.7,-95.0
2024-05-28,206.5,18.7,-95.0
2024-05-29,206.5,18.7,-95.0
2024-05-30,206.5,18.7,-95.0
2024-05-31,206.5,18.7,-95.0
2024-06-03,206.5,18.7,-95.0
2024-06-04,206.5,18.7,-95.0
2024-06-05,206.5,18.7,-95.0
2024-06-06,206.5,18.7,-95.0
2024-06-07,206.5,18.7,-95.0
2024-06-10,206.5,18.7,-95.0
2024-06-11,206.5,18.7,-95.0
2024-06-12,206.5,18.7,-95.0
2024-06-13,206.5,18.7,-95.0
2024-06-14,206.5,18.7,-95.0
2024-06-17,206.5,18.7,-95.0
2024-06-18,206.5,18.7,-95.0
2024-06-20,206.5,18.7,-95.0
2024-06-21,206.5,18.7,-95.0
2024-06-24,206.5,18.7,-95.0
2024-06-25,206.5,18.7,-95.0
2024-06-26,206.5,18.7,-95.0
2024-06-27,206.5,18.7,-95.0
2024-06-28,206.5,18.7,-95.0
2024-07-01,207.8,18.5,-130.0
2024-07-02,207.8,18.5,-130.0
2024-07-03,207.8,18.5,-130.0
2024-07-05,207.8,18.5,-130.0
2024-07-08,207.8,18.5,-130.0
2024-07-09,207.8,18.5,-130.0
2024-07-10,207.8,18.5,-130.0
2024-07-11,207.8,18.5,-130.0
2024-07-12,207.8,18.5,-130.0
2024-07-15,207.8,18.5,-130.0
2024-07-16,207.8,18.5,-130.0
2024-07-17,207.8,18.5,-130.0
2024-07-18,207.8,18.5,-130.0
2024-07-19,207.8,18.5,-130.0
2024-07-22,207.8,18.5,-130.0
2024-07-23,207.8,18.5,-130.0
2024-07-24,207.8,18.5,-130.0
2024-07-25,207.8,18.5,-130.0
2024-07-26,207.8,18.5,-130.0
2024-07-29,207.8,18.5,-130.0
2024-07-30,207.8,18.5,-130.0
2024-07-31,207.8,18.5,-130.0
2024-08-01,207.8,18.5,-130.0
2024-08-02,207.8,18.5,-130.0
2024-08-05,207.8,18.5,-130.0
2024-08-06,207.8,18.5,-130.0
2024-08-07,207.8,18.5,-130.0
2024-08-08,207.8,18.5,-130.0
2024-08-09,207.8,18.5,-130.0
2024-08-12,207.8,18.5,-130.0
2024-08-13,207.8,18.5,-130.0
2024-08-14,207.8,18.5,-130.0
2024-08-15,207.8,18.5,-130.0
2024-08-16,207.8,18.5,-130.0
2024-08-19,207.8,18.5,-130.0
2024-08-20,207.8,18.5,-130.0
2024-08-21,207.8,18.5,-130.0
2024-08-22,207.8,18.5,-130.0
2024-08-23,207.8,18.5,-130.0
2024-08-26,207.8,18.5,-130.0
2024-08-27,207.8,18.5,-130.0
2024-08-28,207.8,18.5,-130.0
2024-08-29,207.8,18.5,-130.0
2024-08-30,207.8,18.5,-130.0
2024-09-03,207.8,18.5,-130.0
2024-09-04,207.8,18.5,-130.0
2024-09-05,207.8,18.5,-130.0
2024-09-06,207.8,18.5,-130.0
2024-09-09,207.8,18.5,-130.0
2024-09-10,207.8,18.5,-130.0
2024-09-11,207.8,18.5,-130.0
2024-09-12,207.8,18.5,-130.0
2024-09-13,207.8,18.5,-130.0
2024-09-16,207.8,18.5,-130.0
2024-09-17,207.8,18.5,-130.0
2024-09-18,207.8,18.5,-130.0
2024-09-19,207.8,18.5,-130.0
2024-09-20,207.8,18.5,-130.0
2024-09-23,207.8,18.5,-130.0
2024-09-24,207.8,18.5,-130.0
2024-09-25,207.8,18.5,-130.0
2024-09-26,207.8,18.5,-130.0
2024-09-27,207.8,18.5,-130.0
2024-09-30,207.8,18.5,-130.0
2024-10-01,207.8,18.5,-130.0
2024-10-02,207.8,18.5,-130.0
2024-10-03,207.8,18.5,-130.0
2024-10-04,207.8,18.5,-130.0
2024-10-07,207.8,18.5,-130.0
2024-10-08,207.8,18.5,-130.0
2024-10-09,207.8,18.5,-130.0
2024-10-10,207.8,18.5,-130.0
2024-10-11,207.8,18.5,-130.0
2024-10-14,207.8,18.5,-130.0
2024-10-15,207.8,18.5,-130.0
2024-10-16,207.8,18.5,-130.0
2024-10-17,207.8,18.5,-130.0
2024-10-18,207.8,18.5,-130.0
2024-10-21,207.8,18.5,-130.0
2024-10-22,207.8,18.5,-130.0
2024-10-23,207.8,18.5,-130.0
2024-10-24,207.8,18.5,-130.0
2024-10-25,207.8,18.5,-130.0
2024-10-28,207.8,18.5,-130.0
2024-10-29,207.8,18.5,-130.0
2024-10-30,207.8,18.5,-130.0
2024-10-31,207.8,18.5,-130.0
2024-11-01,207.8,18.5,-130.0
2024-11-04,207.8,18.5,-130.0
2024-11-05,207.8,18.5,-130.0
2024-11-06,207.8,18.5,-130.0
2024-11-07,207.8,18.5,-130.0
2024-11-08,207.8,18.5,-130.0
2024-11-11,207.8,18.5,-130.0
2024-11-12,207.8,18.5,-130.0
2024-11-13,207.8,18.5,-130.0
2024-11-14,207.8,18.5,-130.0
2024-11-15,207.8,18.5,-130.0
2024-11-18,207.8,18.5,-130.0
2024-11-19,207.8,18.5,-130.0
2024-11-20,207.8,18.5,-130.0
2024-11-21,207.8,18.5,-130.0
2024-11-22,207.8,18.5,-130.0
2024-11-25,207.8,18.5,-130.0
2024-11-26,207.8,18.5,-130.0
2024-11-27,207.8,18.5,-130.0
2024-11-29,207.8,18.5,-130.0
2024-12-02,207.8,18.5,-130.0
2024-12-03,207.8,18.5,-130.0
2024-12-04,207.8,18.5,-130.0
2024-12-05,207.8,18.5,-130.0
2024-12-06,207.8,18.5,-130.0
2024-12-09,207.8,18.5,-130.0
2024-12-10,207.8,18.5,-130.0
2024-12-11,207.8,18.5,-130.0
2024-12-12,207.8,18.5,-130.0
2024-12-13,207.8,18.5,-130.0
2024-12-16,207.8,18.5,-130.0
2024-12-17,207.8,18.5,-130.0
2024-12-18,207.8,18.5,-130.0
2024-12-19,207.8,18.5,-130.0
2024-12-20,207.8,18.5,-130.0
2024-12-23,207.8,18.5,-130.0
2024-12-24,207.8,18.5,-130.0
2024-12-26,207.8,18.5,-130.0
2024-12-27,207.8,18.5,-130.0
2024-12-30,207.8,18.5,-130.0
2024-12-31,209.0,18.2,-210.0
2025-01-02,209.0,18.2,-210.0
2025-01-03,209.0,18.2,-210.0
2025-01-06,209.0,18.2,-210.0
2025-01-07,209.0,18.2,-210.0
2025-01-08,209.0,18.2,-210.0
2025-01-10,209.0,18.2,-210.0
2025-01-13,209.0,18.2,-210.0
2025-01-14,209.0,18.2,-210.0
2025-01-15,209.0,18.2,-210.0
2025-01-16,209.0,18.2,-210.0
2025-01-17,209.0,18.2,-210.0
2025-01-21,209.0,18.2,-210.0
2025-01-22,209.0,18.2,-210.0
2025-01-23,209.0,18.2,-210.0
2025-01-24,209.0,18.2,-210.0
2025-01-27,209.0,18.2,-210.0
2025-01-28,209.0,18.2,-210.0
2025-01-29,209.0,18.2,-210.0
2025-01-30,209.0,18.2,-210.0
2025-01-31,209.0,18.2,-210.0
2025-02-03,209.0,18.2,-210.0
2025-02-04,209.0,18.2,-210.0
2025-02-05,209.0,18.2,-210.0
2025-02-06,209.0,18.2,-210.0
2025-02-07,209.0,18.2,-210.0
2025-02-10,209.0,18.2,-210.0
2025-02-11,209.0,18.2,-210.0
2025-02-12,209.0,18.2,-210.0
2025-02-13,209.0,18.2,-210.0
2025-02-14,209.0,18.2,-210.0
2025-02-18,209.0,18.2,-210.0
2025-02-19,209.0,18.2,-210.0
2025-02-20,209.0,18.2,-210.0
2025-02-21,209.0,18.2,-210.0
2025-02-24,209.0,18.2,-210.0
2025-02-25,209.0,18.2,-210.0
2025-02-26,209.0,18.2,-210.0
2025-02-27,209.0,18.2,-210.0
2025-02-28,209.0,18.2,-210.0
2025-03-03,209.0,18.2,-210.0
2025-03-04,209.0,18.2,-210.0
2025-03-05,209.0,18.2,-210.0
2025-03-06,209.0,18.2,-210.0
2025-03-07,209.0,18.2,-210.0
2025-03-10,209.0,18.2,-210.0
2025-03-11,209.0,18.2,-210.0
2025-03-12,209.0,18.2,-210.0
2025-03-13,209.0,18.2,-210.0
2025-03-14,209.0,18.2,-210.0
2025-03-17,209.0,18.2,-210.0
2025-03-18,209.0,18.2,-210.0
2025-03-19,209.0,18.2,-210.0
2025-03-20,209.0,18.2,-210.0
2025-03-21,209.0,18.2,-210.0
2025-03-24,209.0,18.2,-210.0
2025-03-25,209.0,18.2,-210.0
2025-03-26,209.0,18.2,-210.0
2025-03-27,209.0,18.2,-210.0
2025-03-28,209.0,18.2,-210.0
2025-03-31,209.0,18.2,-210.0
2025-04-01,209.0,18.2,-210.0
2025-04-02,209.0,18.2,-210.0
2025-04-03,209.0,18.2,-210.0
2025-04-04,209.0,18.2,-210.0
2025-04-07,209.0,18.2,-210.0
2025-04-08,209.0,18.2,-210.0
2025-04-09,209.0,18.2,-210.0
2025-04-10,209.0,18.2,-210.0
2025-04-11,209.0,18.2,-210.0
2025-04-14,209.0,18.2,-210.0
2025-04-15,209.0,18.2,-210.0
2025-04-16,209.0,18.2,-210.0
2025-04-17,209.0,18.2,-210.0
2025-04-21,209.0,18.2,-210.0
2025-04-22,209.0,18.2,-210.0
2025-04-23,209.0,18.2,-210.0
2025-04-24,209.0,18.2,-210.0
2025-04-25,209.0,18.2,-210.0
2025-04-28,209.0,18.2,-210.0
2025-04-29,209.0,18.2,-210.0
2025-04-30,209.0,18.2,-210.0
2025-05-01,209.0,18.2,-210.0
2025-05-02,209.0,18.2,-210.0
2025-05-05,209.0,18.2,-210.0
2025-05-06,209.0,18.2,-210.0
2025-05-07,209.0,18.2,-210.0
2025-05-08,209.0,18.2,-210.0
2025-05-09,209.0,18.2,-210.0
2025-05-12,209.0,18.2,-210.0
2025-05-13,209.0,18.2,-210.0
2025-05-14,209.0,18.2,-210.0
2025-05-15,209.0,18.2,-210.0
2025-05-16,209.0,18.2,-210.0
2025-05-19,209.0,18.2,-210.0
2025-05-20,209.0,18.2,-210.0
2025-05-21,209.0,18.2,-210.0
2025-05-22,209.0,18.2,-210.0
2025-05-23,209.0,18.2,-210.0
2025-05-27,209.0,18.2,-210.0
2025-05-28,209.0,18.2,-210.0
2025-05-29,209.0,18.2,-210.0
2025-05-30,209.0,18.2,-210.0
2025-06-02,209.0,18.2,-210.0
2025-06-03,209.0,18.2,-210.0
2025-06-04,209.0,18.2,-210.0
2025-06-05,209.0,18.2,-210.0
2025-06-06,209.0,18.2,-210.0
2025-06-09,209.0,18.2,-210.0
2025-06-10,209.0,18.2,-210.0
2025-06-11,209.0,18.2,-210.0
2025-06-12,209.0,18.2,-210.0
2025-06-13,209.0,18.2,-210.0
2025-06-16,209.0,18.2,-210.0
2025-06-17,209.0,18.2,-210.0
2025-06-18,209.0,18.2,-210.0
2025-06-20,209.0,18.2,-210.0
2025-06-23,209.0,18.2,-210.0
2025-06-24,209.0,18.2,-210.0
2025-06-25,209.0,18.2,-210.0
2025-06-26,209.0,18.2,-210.0
2025-06-27,209.0,18.2,-210.0
2025-06-30,210.2,18.0,-180.0
2025-07-01,210.2,18.0,-180.0
2025-07-02,210.2,18.0,-180.0
2025-07-03,210.2,18.0,-180.0
2025-07-07,210.2,18.0,-180.0
2025-07-08,210.2,18.0,-180.0
2025-07-09,210.2,18.0,-180.0
2025-07-10,210.2,18.0,-180.0
2025-07-11,210.2,18.0,-180.0
2025-07-14,210.2,18.0,-180.0
2025-07-15,210.2,18.0,-180.0
2025-07-16,210.2,18.0,-180.0
2025-07-17,210.2,18.0,-180.0
2025-07-18,210.2,18.0,-180.0
2025-07-21,210.2,18.0,-180.0
2025-07-22,210.2,18.0,-180.0
2025-07-23,210.2,18.0,-180.0
2025-07-24,210.2,18.0,-180.0
2025-07-25,210.2,18.0,-180.0
2025-07-28,210.2,18.0,-180.0
2025-07-29,210.2,18.0,-180.0
2025-07-30,210.2,18.0,-180.0
2025-07-31,210.2,18.0,-180.0
2025-08-01,210.2,18.0,-180.0
2025-08-04,210.2,18.0,-180.0
2025-08-05,210.2,18.0,-180.0
2025-08-06,210.2,18.0,-180.0
2025-08-07,210.2,18.0,-180.0
2025-08-08,210.2,18.0,-180.0
2025-08-11,210.2,18.0,-180.0
2025-08-12,210.2,18.0,-180.0
2025-08-13,210.2,18.0,-180.0
2025-08-14,210.2,18.0,-180.0
2025-08-15,210.2,18.0,-180.0
2025-08-18,210.2,18.0,-180.0
2025-08-19,210.2,18.0,-180.0
2025-08-20,210.2,18.0,-180.0
2025-08-21,210.2,18.0,-180.0
2025-08-22,210.2,18.0,-180.0
2025-08-25,210.2,18.0,-180.0
2025-08-26,210.2,18.0,-180.0
2025-08-27,210.2,18.0,-180.0
2025-08-28,210.2,18.0,-180.0
2025-08-29,210.2,18.0,-180.0
2025-09-02,210.2,18.0,-180.0
2025-09-03,210.2,18.0,-180.0
2025-09-04,210.2,18.0,-180.0
2025-09-05,210.2,18.0,-180.0
2025-09-08,210.2,18.0,-180.0
2025-09-09,210.2,18.0,-180.0
2025-09-10,210.2,18.0,-180.0
2025-09-11,210.2,18.0,-180.0
2025-09-12,210.2,18.0,-180.0
2025-09-15,210.2,18.0,-180.0
2025-09-16,210.2,18.0,-180.0
2025-09-17,210.2,18.0,-180.0
2025-09-18,210.2,18.0,-180.0
2025-09-19,210.2,18.0,-180.0
2025-09-22,210.2,18.0,-180.0
2025-09-23,210.2,18.0,-180.0
2025-09-24,210.2,18.0,-180.0
2025-09-25,210.2,18.0,-180.0
2025-09-26,210.2,18.0,-180.0
2025-09-29,210.2,18.0,-180.0
2025-09-30,210.2,18.0,-180.0
2025-10-01,210.2,18.0,-180.0
2025-10-02,210.2,18.0,-180.0
2025-10-03,210.2,18.0,-180.0
2025-10-06,210.2,18.0,-180.0
2025-10-07,210.2,18.0,-180.0
2025-10-08,210.2,18.0,-180.0
2025-10-09,210.2,18.0,-180.0
2025-10-10,210.2,18.0,-180.0
2025-10-13,210.2,18.0,-180.0
2025-10-14,210.2,18.0,-180.0
2025-10-15,210.2,18.0,-180.0
2025-10-16,210.2,18.0,-180.0
2025-10-17,210.2,18.0,-180.0
2025-10-20,210.2,18.0,-180.0
2025-10-21,210.2,18.0,-180.0
2025-10-22,210.2,18.0,-180.0
2025-10-23,210.2,18.0,-180.0
2025-10-24,210.2,18.0,-180.0
2025-10-27,210.2,18.0,-180.0
2025-10-28,210.2,18.0,-180.0
2025-10-29,210.2,18.0,-180.0
2025-10-30,210.2,18.0,-180.0
2025-10-31,210.2,18.0,-180.0
2025-11-03,210.2,18.0,-180.0
2025-11-04,210.2,18.0,-180.0
2025-11-05,210.2,18.0,-180.0
2025-11-06,210.2,18.0,-180.0
2025-11-07,210.2,18.0,-180.0
2025-11-10,210.2,18.0,-180.0
2025-11-11,210.2,18.0,-180.0
2025-11-12,210.2,18.0,-180.0
2025-11-13,210.2,18.0,-180.0
2025-11-14,210.2,18.0,-180.0
2025-11-17,210.2,18.0,-180.0
2025-11-18,210.2,18.0,-180.0
2025-11-19,210.2,18.0,-180.0
2025-11-20,210.2,18.0,-180.0
2025-11-21,210.2,18.0,-180.0
2025-11-24,210.2,18.0,-180.0
2025-11-25,210.2,18.0,-180.0
2025-11-26,210.2,18.0,-180.0
2025-11-28,210.2,18.0,-180.0
2025-12-01,210.2,18.0,-180.0
2025-12-02,210.2,18.0,-180.0
2025-12-03,210.2,18.0,-180.0
2025-12-04,210.2,18.0,-180.0
2025-12-05,210.2,18.0,-180.0
2025-12-08,210.2,18.0,-180.0
2025-12-09,210.2,18.0,-180.0
2025-12-10,210.2,18.0,-180.0
2025-12-11,210.2,18.0,-180.0
2025-12-12,210.2,18.0,-180.0
2025-12-15,210.2,18.0,-180.0
2025-12-16,210.2,18.0,-180.0
2025-12-17,210.2,18.0,-180.0
2025-12-18,210.2,18.0,-180.0
2025-12-19,210.2,18.0,-180.0
2025-12-22,210.2,18.0,-180.0
2025-12-23,210.2,18.0,-180.0
2025-12-24,210.2,18.0,-180.0
2025-12-26,210.2,18.0,-180.0
2025-12-29,210.2,18.0,-180.0
2025-12-30,210.2,18.0,-180.0
2025-12-31,211.5,17.8,-160.0
2026-01-02,211.5,17.8,-160.0
2026-01-05,211.5,17.8,-160.0
2026-01-06,211.5,17.8,-160.0
2026-01-07,211.5,17.8,-160.0
2026-01-08,211.5,17.8,-160.0
2026-01-09,211.5,17.8,-160.0
2026-01-12,211.5,17.8,-160.0
2026-01-13,211.5,17.8,-160.0
2026-01-14,211.5,17.8,-160.0
2026-01-15,211.5,17.8,-160.0
2026-01-16,211.5,17.8,-160.0
2026-01-20,211.5,17.8,-160.0
2026-01-21,211.5,17.8,-160.0
2026-01-22,211.5,17.8,-160.0
2026-01-23,211.5,17.8,-160.0
2026-01-26,211.5,17.8,-160.0
2026-01-27,211.5,17.8,-160.0
2026-01-28,211.5,17.8,-160.0
2026-01-29,211.5,17.8,-160.0
2026-01-30,211.5,17.8,-160.0
2026-02-02,211.5,17.8,-160.0
2026-02-03,211.5,17.8,-160.0
2026-02-04,211.5,17.8,-160.0
2026-02-05,211.5,17.8,-160.0
2026-02-06,211.5,17.8,-160.0
2026-02-09,211.5,17.8,-160.0
2026-02-10,211.5,17.8,-160.0
2026-02-11,211.5,17.8,-160.0
2026-02-12,211.5,17.8,-160.0
2026-02-13,211.5,17.8,-160.0
2026-02-17,211.5,17.8,-160.0
2026-02-18,211.5,17.8,-160.0
2026-02-19,211.5,17.8,-160.0
2026-02-20,211.5,17.8,-160.0
2026-02-23,211.5,17.8,-160.0
2026-02-24,211.5,17.8,-160.0
2026-02-25,211.5,17.8,-160.0
2026-02-26,211.5,17.8,-160.0
2026-02-27,211.5,17.8,-160.0
2026-03-02,211.5,17.8,-160.0
2026-03-03,211.5,17.8,-160.0
2026-03-04,211.5,17.8,-160.0
2026-03-05,211.5,17.8,-160.0
2026-03-06,211.5,17.8,-160.0
2026-03-09,211.5,17.8,-160.0
2026-03-10,211.5,17.8,-160.0
2026-03-11,211.5,17.8,-160.0
2026-03-12,211.5,17.8,-160.0
2026-03-13,211.5,17.8,-160.0
2026-03-16,211.5,17.8,-160.0
2026-03-17,211.5,17.8,-160.0
2026-03-18,211.5,17.8,-160.0
2026-03-19,211.5,17.8,-160.0
2026-03-20,211.5,17.8,-160.0
2026-03-23,211.5,17.8,-160.0
2026-03-24,211.5,17.8,-160.0
2026-03-25,211.5,17.8,-160.0
2026-03-26,211.5,17.8,-160.0
2026-03-27,211.5,17.8,-160.0
2026-03-30,211.5,17.8,-160.0
2026-03-31,211.5,17.8,-160.0
2026-04-01,211.5,17.8,-160.0
2026-04-02,211.5,17.8,-160.0
2026-04-06,211.5,17.8,-160.0
2026-04-07,211.5,17.8,-160.0
2026-04-08,211.5,17.8,-160.0
2026-04-09,211.5,17.8,-160.0
2026-04-10,211.5,17.8,-160.0
2026-04-13,211.5,17.8,-160.0
2026-04-14,211.5,17.8,-160.0
2026-04-15,211.5,17.8,-160.0
2026-04-16,211.5,17.8,-160.0
2026-04-17,211.5,17.8,-160.0
2026-04-20,211.5,17.8,-160.0
2026-04-21,211.5,17.8,-160.0
2026-04-22,211.5,17.8,-160.0
2026-04-23,211.5,17.8,-160.0
2026-04-24,211.5,17.8,-160.0
2026-04-27,211.5,17.8,-160.0
2026-04-28,211.5,17.8,-160.0
2026-04-29,211.5,17.8,-160.0
2026-04-30,211.5,17.8,-160.0
2026-05-01,211.5,17.8,-160.0
2026-05-04,211.5,17.8,-160.0
2026-05-05,211.5,17.8,-160.0
2026-05-06,211.5,17.8,-160.0
2026-05-07,211.5,17.8,-160.0
2026-05-08,211.5,17.8,-160.0
2026-05-11,211.5,17.8,-160.0
2026-05-12,211.5,17.8,-160.0
2026-05-13,211.5,17.8,-160.0
2026-05-14,211.5,17.8,-160.0
2026-05-15,211.5,17.8,-160.0
2026-05-18,211.5,17.8,-160.0
2026-05-19,211.5,17.8,-160.0
2026-05-20,211.5,17.8,-160.0
2026-05-21,211.5,17.8,-160.0
2026-05-22,211.5,17.8,-160.0
2026-05-26,211.5,17.8,-160.0
2026-05-27,211.5,17.8,-160.0
2026-05-28,211.5,17.8,-160.0
2026-05-29,211.5,17.8,-160.0
2026-06-01,211.5,17.8,-160.0
2026-06-02,211.5,17.8,-160.0
2026-06-03,211.5,17.8,-160.0
2026-06-04,211.5,17.8,-160.0
2026-06-05,211.5,17.8,-160.0
2026-06-08,211.5,17.8,-160.0
2026-06-09,211.5,17.8,-160.0
2026-06-10,211.5,17.8,-160.0
2026-06-11,211.5,17.8,-160.0
2026-06-12,211.5,17.8,-160.0
2026-06-15,211.5,17.8,-160.0
2026-06-16,211.5,17.8,-160.0
2026-06-17,211.5,17.8,-160.0
2026-06-18,211.5,17.8,-160.0
2026-06-22,211.5,17.8,-160.0
2026-06-23,211.5,17.8,-160.0
2026-06-24,211.5,17.8,-160.0
2026-06-25,211.5,17.8,-160.0
2026-06-26,211.5,17.8,-160.0
2026-06-29,211.5,17.8,-160.0
2026-06-30,212.5,17.6,-140.0
2026-07-01,212.5,17.6,-140.0
2026-07-02,212.5,17.6,-140.0
2026-07-06,212.5,17.6,-140.0
2026-07-07,212.5,17.6,-140.0
2026-07-08,212.5,17.6,-140.0
2026-07-09,212.5,17.6,-140.0
2026-07-10,212.5,17.6,-140.0
2026-07-13,212.5,17.6,-140.0
2026-07-14,212.5,17.6,-140.0
2026-07-15,212.5,17.6,-140.0
2026-07-16,212.5,17.6,-140.0
2026-07-17,212.5,17.6,-140.0
2026-07-20,212.5,17.6,-140.0
2026-07-21,212.5,17.6,-140.0
2026-07-22,212.5,17.6,-140.0
2026-07-23,212.5,17.6,-140.0
2026-07-24,212.5,17.6,-140.0
2026-07-27,212.5,17.6,-140.0
2026-07-28,212.5,17.6,-140.0
2026-07-29,212.5,17.6,-140.0
2026-07-30,212.5,17.6,-140.0
2026-07-31,212.5,17.6,-140.0
2026-08-03,212.5,17.6,-140.0
2026-08-04,212.5,17.6,-140.0
2026-08-05,212.5,17.6,-140.0
2026-08-06,212.5,17.6,-140.0
2026-08-07,212.5,17.6,-140.0
2026-08-10,212.5,17.6,-140.0
2026-08-11,212.5,17.6,-140.0
2026-08-12,212.5,17.6,-140.0
2026-08-13,212.5,17.6,-140.0
2026-08-14,212.5,17.6,-140.0
2026-08-17,212.5,17.6,-140.0
2026-08-18,212.5,17.6,-140.0
2026-08-19,212.5,17.6,-140.0
2026-08-20,212.5,17.6,-140.0
2026-08-21,212.5,17.6,-140.0
2026-08-24,212.5,17.6,-140.0
2026-08-25,212.5,17.6,-140.0
2026-08-26,212.5,17.6,-140.0
2026-08-27,212.5,17.6,-140.0
2026-08-28,212.5,17.6,-140.0
2026-08-31,212.5,17.6,-140.0
2026-09-01,212.5,17.6,-140.0
2026-09-02,212.5,17.6,-140.0
2026-09-03,212.5,17.6,-140.0
2026-09-04,212.5,17.6,-140.0
2026-09-08,212.5,17.6,-140.0
2026-09-09,212.5,17.6,-140.0
2026-09-10,212.5,17.6,-140.0
2026-09-11,212.5,17.6,-140.0
