date,ADBE,CDNS,CRM,CRWD,DDOG,FTNT,INTU,MSFT,NOW,ORCL,PANW,PLTR,SNOW,SNPS,WDAY
2012-10-15,32.33000183105469,12.5600004196167,37.88212203979492,,,4.949999809265137,53.29608154296875,23.422643661499023,6.9019999504089355,25.629613876342773,10.925000190734863,,,32.18000030517578,51.939998626708984
2012-10-16,33.2400016784668,12.970000267028809,38.20405197143555,,,4.960000038146973,53.89899444580078,23.406766891479492,6.861999988555908,26.096351623535156,10.928333282470703,,,32.79999923706055,52.15999984741211
2012-10-17,33.439998626708984,12.819999694824219,37.26283645629883,,,4.0279998779296875,54.00539779663086,23.486143112182617,6.953999996185303,25.572303771972656,10.916666984558105,,,32.790000915527344,55.40999984741211
2012-10-18,33.470001220703125,12.720000267028809,36.8868408203125,,,3.9059998989105225,53.74827194213867,23.41470718383789,6.958000183105469,25.482221603393555,10.316666603088379,,,32.560001373291016,53.41999816894531
2012-10-19,33.2400016784668,12.609999656677246,36.61896896362305,,,3.944000005722046,53.03895568847656,22.73210906982422,6.869999885559082,24.958168029785156,10.00333309173584,,,32.0,55.25
2012-10-22,33.4900016784668,12.390000343322754,36.27983856201172,,,3.890000104904175,53.145362854003906,22.224130630493164,6.688000202178955,25.220197677612305,10.0,,,32.0,55.400001525878906
2012-10-23,33.310001373291016,12.420000076293945,36.56736755371094,,,3.9100000858306885,52.826171875,22.263816833496094,6.9120001792907715,25.048234939575195,9.958333015441895,,,32.189998626708984,54.380001068115234
2012-10-24,33.36000061035156,12.710000038146973,36.42482376098633,,,3.8499999046325684,52.843910217285156,22.144758224487305,7.130000114440918,25.056428909301758,9.958333015441895,,,32.34000015258789,52.119998931884766
2012-10-25,33.400001525878906,12.729999542236328,35.70970153808594,,,3.874000072479248,52.7020378112793,22.128881454467773,6.2779998779296875,25.26932716369629,9.675000190734863,,,32.279998779296875,49.2400016784668
2012-10-26,34.0099983215332,12.800000190734863,36.03901290893555,,,3.9079999923706055,52.65771484375,22.390810012817383,6.377999782562256,25.375776290893555,9.383333206176758,,,32.310001373291016,50.0
2012-10-31,34.029998779296875,12.649999618530273,35.874351501464844,,,3.874000072479248,52.693172454833984,22.652734756469727,6.130000114440918,25.449474334716797,9.16333293914795,,,32.20000076293945,48.5
