date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ
2007-06-25,1.59,,-0.493,2.67,94.5105,-0.02,2.7140344521729087,0.0052233993768941,30.986656188964844,105.65520477294922,40.39370727539063
2007-06-26,1.61,,-0.493,2.7,94.4678,-0.02,2.7140344521729087,0.0051674197233437,31.077131271362305,104.56920623779295,40.162109375
2007-06-27,1.59,,-0.493,2.7,94.5633,-0.02,2.7140344521729087,0.0052306371302852,30.968536376953125,106.05712890625,40.77972030639648
2007-06-28,1.6,,-0.493,2.73,94.2395,-0.02,2.7140344521729087,0.0052965252555935,30.80559730529785,106.04300689697266,40.7625617980957
2007-06-29,1.59,,-0.481,2.65,94.1393,-0.02,2.7140344521729087,0.0053286532364125,30.718122482299805,106.0782470703125,40.83119201660156
2007-07-02,1.6,,-0.481,2.61,93.634,-0.4,2.6434417747193573,0.0053853770747769,30.95883560180664,107.03727722167967,41.20002746582031
2007-07-03,1.6,,-0.481,2.68,93.697,-0.4,2.6434417747193573,0.0054571907344588,30.901121139526367,107.42514038085938,41.44022750854492
2007-07-04,1.6,,-0.481,2.68,93.6965,-0.4,2.6434417747193573,0.0054571907344588,30.901121139526367,107.42514038085938,41.44022750854492
2007-07-05,1.58,,-0.481,2.76,93.7653,-0.4,2.6434417747193573,0.0055652373040478,30.788816452026367,107.3123016357422,41.74044799804688
2007-07-06,1.59,,-0.457,2.79,93.5759,-0.4,2.6434417747193573,0.0055324038509283,30.82221794128418,107.87645721435548,41.912017822265625
2007-07-09,1.58,,-0.457,2.75,93.5519,-0.4,2.6434417747193573,0.0055238455195574,30.916296005249023,107.96105194091795,41.937744140625
